RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394425,50,"Buffalo, NY",msa,NY,902.9634562660301,932.693321563882,940.3347817335696,946.2867770951011,942.7884884174225,944.0802892604073,953.46694989895,965.0225227578112,974.5557434588403,965.5290930115592,970.5108528224512,967.2996526768561,963.0507267582759,953.3575453673162,964.632783813723,979.8698413072256,983.4166476261586,981.7935650495995,974.4759995881053,978.4994294880046,974.0694392759104,984.9213748434049,991.8694515921466,997.9358757334804,996.2966814319072,998.2747594669338,998.6968653242857,1003.934286419579,1002.5949068030247,1023.1077691586975,1027.775573464399,1034.059889612458,1032.153834276086,1039.7647403492963,1047.2253916857712,1057.3900323319713,1064.5261414337924,1072.8152143088528,1069.8896771476311,1065.735482361176,1062.2429996500864,1059.8524929834985,1070.358271116958,1073.9661939659102,1074.9580171747969,1071.790529521479,1078.0437210040036,1087.4674380280321,1105.4928359710575,1097.313071839048,1107.3057718043888,1114.6604790082092,1127.7235708860055,1129.3095020638293,1129.4391451524666,1131.3721664364455,1141.257063766546,1146.5240432185192,1144.4206630435115,1138.64590491368,1129.043450340608,1138.2918371583858,1159.0212814492736,1171.0444957789593,1168.539035863799,1178.2325542507178,1185.50987429009,1196.622305211323,1196.5927769728862,1202.5775895366244,1204.5467607948206,1216.2249056028652,1229.394500972625,1245.553389180089,1252.565875097204,1268.762790982345,1287.5941131819334,1302.8494933023214,1303.9682039275235,1313.7200537306608,1332.7979957379005,1350.4273727226257,1357.3174659958518,1362.4342207932134,1372.6135693559563,1381.3508290732896,1388.6863769237466,1388.6976339372623,1397.1945959430084,1406.5983265372076,1432.037164389362,1444.505978582015,1456.672838020755,1448.556747312996,1463.466751903745,1478.4412512703748,1511.794886519413,1510.4947794800387,1512.8923450819568,1519.9033029217699,1528.8222129586109,1551.1421649218955,1561.4403884878311,1567.285872501397,1549.287586455281,1557.4414419762936,1567.881930082079,1580.2618419245343,1577.7038042201268,1592.4571243793764,1607.2265303086845,1619.6825910983205,1625.637987969868,1620.499809429038,1619.5379730252928,1626.5994808346186,1650.2728543927412,1664.0015077216128,1665.9159229083782,1665.9445202504994,1666.458089668616
394388,51,"Birmingham, AL",msa,AL,916.4461757006212,920.9163128403162,926.3057199541014,927.489247031117,925.195403325042,925.4068328718957,926.9998116672657,927.8083913055046,928.0613412336589,929.3350651007921,932.6731391705963,936.3047193737397,939.318245708308,939.6182279676116,937.6154113232798,937.1678743651888,939.3669534542348,942.7362458202068,943.7651114353939,945.7063950187747,944.1698462480006,946.1123000146503,945.2333071936525,948.8028029556765,948.3147500993797,950.3829619353683,952.4179573436985,956.3118246295533,959.9701248448406,960.7471544959697,965.5314155896768,964.3511194188263,973.1402415811741,970.038494877874,977.293597890035,974.7721930643075,978.641135345086,981.8590540315026,988.6690663102574,993.5524169321363,994.396425201811,998.2963151469263,998.8709960601177,1002.1721040179308,1001.6712932207113,1008.6417657641605,1011.9935611827141,1020.6424147694248,1021.217305789459,1023.3255746824221,1023.7242377237827,1024.4558521710371,1027.9984441433617,1030.2439947150995,1033.4638265166861,1037.2696742245244,1039.6979557537627,1041.3672019586268,1041.116934419704,1040.5779832268818,1043.8267626883505,1045.6507140146593,1055.3157396581134,1060.0682161949912,1062.2455709319202,1066.415988196986,1072.4519635482714,1078.2618079266817,1083.0345830033243,1088.7554779846441,1096.2814674153599,1102.1085364677124,1108.0861353961889,1114.5765819950393,1123.1872179876582,1130.474953579529,1140.91855602258,1147.368331690212,1156.1257503433578,1167.1340592526462,1176.861836736201,1188.2895322219338,1192.8199472585552,1210.4195916443864,1219.9303932629691,1228.7374545317764,1227.1445912761199,1232.4069747826534,1239.437120732649,1249.4872402461888,1255.2346437071847,1263.1544087012683,1269.8095814547657,1273.8881782091637,1279.0264896427036,1280.9444329073328,1286.235046292407,1291.1712365215,1298.371287841338,1307.8088714399667,1317.5230293754137,1324.7729644106387,1336.1963290031526,1344.5515700922024,1350.7194216557414,1353.218264694381,1358.041296081452,1362.8947924012848,1374.367104265308,1381.9883251626377,1392.4338708084244,1397.9907532724822,1401.743456436367,1406.712199960577,1410.050635428871,1414.214925194481,1421.1052672163785,1431.7529584966342,1441.4636977007626,1449.796706056416,1452.8405745489079
395031,52,"Rochester, NY",msa,NY,1039.9557791672187,1038.1717544946978,1051.9619285126134,1060.9603916834224,1070.5461595540962,1071.5630281214828,1066.7076205617423,1060.3369586971612,1061.7498804267636,1062.0797230166654,1070.2193384705067,,1079.6868324003071,1079.2216148033338,1089.4709039780005,1084.7935838390856,1095.8754446397202,1089.3062206789116,1093.6883217048544,1095.7930106564995,1099.7027278359108,1105.6346355769626,1109.7579268237807,1115.6517324942718,1112.2697759282244,1120.4077971311906,1123.8674799735752,1131.97942514701,1123.1845501172131,1128.0694060959315,1136.8893066250318,1146.6748179525664,1143.5622889602973,1146.2257725801906,1153.2603121872355,1164.7693953431958,1175.879584681926,1174.55744682035,1175.6957944511664,1173.8393164165152,1181.9700972898593,1182.5341272575788,1188.8306509869135,1200.4972966151922,1208.4857208087008,1215.720118630348,1208.6949453369307,1212.2719216383607,1208.546637825362,1216.0348194220717,1221.0641534933538,1229.6431522991672,1235.8538073589534,1245.3710187908607,1246.1827969465153,1243.0400085171593,1248.932314236854,1252.5362084226854,1265.4977046142521,1268.269438533262,1279.0784293657168,1285.4590250444326,1286.0483366995552,1287.7085188701988,1292.6155178042536,1294.6063835700675,1306.289251316735,1310.8657596965459,1325.2564223440856,1330.364482692555,1348.4472788705489,1362.936892554978,1374.5284903102242,1369.3976496967302,1375.855292278992,1388.269075293614,1408.5158465029128,1419.1889295439796,1440.1551310473194,1451.5392232280183,1448.842615250296,1457.1547213472236,1456.3282263954782,1467.8247120436495,1475.0999615102298,1521.329247058101,1548.2864516313996,1554.6144384671395,1546.285956213026,1558.8273287032969,1572.085691979817,1584.3749203299294,1602.772584428609,1603.739375256981,1613.8761547029721,1627.1583085440368,1651.8963828135525,1644.7378962913504,1639.6786547214795,1661.42197779398,1690.3230397181549,1708.0862654217894,1695.9925757887386,1709.4695637597465,1736.7522529968826,1770.5274413886755,1769.579344962341,1776.7195905988385,1777.6227121100967,1787.7049252015624,1804.3156516403124,1808.9011806550573,1813.4632144725795,1818.2741211659038,1843.4276911819084,1850.8727269672916,1846.4730306634362,1843.7466647445858,1865.0209656680074,1875.1135372527683,1884.8688750862666
394640,53,"Grand Rapids, MI",msa,MI,1038.28010248464,1041.8105930789404,1048.0560358394978,1054.3051854958674,1066.910433502941,1072.9727367853113,1085.660602355549,1095.7137535183845,1107.6893189594955,1116.8833454548562,1119.1005736710104,1130.2990395374682,1140.015565132552,1155.253130794144,1160.3562307079292,1170.8017230238986,1178.2074702259813,1188.5699724368137,1192.530309992172,1199.679002500901,1204.883098248611,1208.234780327167,1220.388268815842,1228.6959966403786,1235.1715227361826,1244.0154342850478,1250.7824292718037,1262.0143511371023,1267.0638479882562,1276.7356114458385,1280.7850112602212,1283.2266933486048,1280.472958125751,1291.1072265972002,1294.2701176878998,1303.1508394600935,1303.2808654730661,1306.1333335690938,1320.4156791527266,1328.2765255550005,1332.5014308378388,1331.0893644414314,1339.4791578333877,1353.7088947754792,1363.7033125597084,1369.105059031797,1374.6070327376874,1390.6154229547783,1396.4639394335366,1394.114444283782,1393.8150504902733,1394.9221459322603,1402.5007068568932,1411.54173347585,1416.7131411867497,1417.1897356925874,1423.79267191631,1427.3276243158025,1432.6233950776743,1427.163237817289,1434.3688009585487,1445.7133091854673,1466.2484340869225,1471.819529594026,1470.1071808111203,1477.243728926969,1480.209977125722,1485.4404497073422,1493.5802079546816,1518.8460215234645,1535.4226585302881,1548.5022740941474,1544.0624668644646,1555.6369421577876,1574.8527100550893,1585.6254387614945,1602.5918000168774,1615.6265294884836,1643.7939417620921,1665.8800870648654,1687.5792437632492,1676.7021072285831,1701.9257703705146,1727.3377706113433,1767.6999362732279,1770.2653176838494,1769.7336223813743,1791.8863894457256,1804.0226133837568,1816.9042679465967,1828.7379811900255,1852.3018774153384,1866.209916276003,1876.5229375888127,1867.6899602088192,1862.5363734028851,1866.4265897294072,1879.1310763705221,1894.9475179992426,1904.2794806938953,1917.5410495957506,1929.5952178401521,1941.3053649050535,1949.0110110307567,1960.5922415347736,1970.2745934565778,1980.418846196888,1995.1283160673536,1998.873548362522,2011.4976120592282,2021.0117281978862,2025.9993238510806,2031.8223213851236,2038.8186177614957,2043.1543174773778,2045.8822227932237,2050.520487939608,2065.116798781208,2080.852448922602,2090.8456708918843,2101.820818070818
395167,54,"Tucson, AZ",msa,AZ,996.6423226866293,998.7322922141574,999.7908383770102,1005.271292597912,1005.6620832612928,1007.0637700581358,1008.9501370237781,1015.7820673849567,1018.2077554578594,1019.4799373842235,1022.1814606319557,1026.771682945599,1034.997011521442,1031.747210865008,1031.8957874382274,1029.8861475218816,1036.428789958814,1041.180721112422,1043.607856699322,1047.2977905989273,1050.2072396651033,1053.911117732298,1054.9925923823757,1060.0316153286124,1062.8141861877507,1073.487548858532,1081.302785676886,1090.7525426828124,1096.358692818541,1095.7736968920346,1099.3699724182165,1098.095789078521,1106.8884273871195,1112.4375108495174,1119.858793138803,1120.2556814177647,1122.609142906682,1128.8102122443918,1138.2507307726407,1146.2641787019325,1150.184260169394,1159.2583752476062,1165.0467845171322,1174.5139784917935,1178.9080057472106,1183.4980777085786,1187.8042424891744,1201.5731639287799,1209.6367856003815,1216.0258524228623,1218.822451184533,1222.4763288007464,1229.8546657700247,1236.822750648316,1244.8792087330098,1252.1688224105324,1258.5911708602648,1266.452894612514,1274.1031468985548,1276.9111955020726,1283.6986708743202,1288.4326170050126,1300.801299927784,1298.4759837498118,1303.4421241376622,1308.207391874938,1323.3782539633312,1333.1252348739747,1352.7505372340113,1372.9987194063308,1385.0410488107234,1397.0020951129218,1406.1875341700395,1424.4024446355722,1441.6076326360962,1468.79014063706,1491.743313359668,1514.6216326819754,1531.3426524458519,1562.498689518461,1589.187205626291,1608.6432972707953,1628.9727122619681,1639.7461060245066,1658.1801843040785,1664.0913223893756,1676.843670164892,1686.682918718747,1695.0582165388753,1705.5369907280221,1709.1053872634507,1715.271819602513,1716.7937369639276,1711.9012908418786,1708.3684545004487,1714.1355111914447,1725.4192143908303,1741.5871623205933,1748.6904461039858,1752.2200932913895,1755.7113288622104,1762.6252492692233,1776.7435097867788,1781.2144874207424,1783.042074678751,1790.85560305738,1796.3232089879352,1809.0545942269603,1811.447298799989,1812.5099461614338,1816.8989359123411,1823.2195012251789,1830.7326728644248,1834.1998571664924,1836.2363973731212,1841.0402985658757,1850.4967834063411,1859.7088893570601,1869.7636251329957,1871.098755361342,1875.8428558638068
753924,55,"Urban Honolulu, HI",msa,HI,2269.8654369187984,2289.8446497274476,2302.461630942335,2281.69555260812,2277.895722306128,2275.510866656519,2297.0949154222967,2301.5611651350664,2303.976147617919,2315.3405624362044,2330.879931264162,2343.1589547973267,2340.4511655064452,2319.9727255946714,2317.9152403608805,2333.0610056737787,2354.101254322926,2364.7573647084814,2367.8765997759083,2357.3042099221557,2361.1290718779474,2344.125136430522,2353.430258677026,2347.4372738491825,2365.615441825233,2381.387324410568,2398.9625513438396,2432.9379554811953,2419.008742054141,2415.541113083613,2390.895769658811,2406.770930767093,2415.3079215342113,2430.769609025913,2431.0028741320266,2437.6134591732907,2423.6095305328677,2432.8441772614333,2431.6029018223285,2432.4878738771995,2433.7280975992485,2451.2512365237153,2467.0537648597597,2470.178826050532,2465.794340849831,2469.1600178730905,2483.5939024694912,2490.938448064965,2498.6337259801576,2502.474635210451,2507.792754178687,2501.883216712134,2517.536151843052,2518.3506604142126,2531.6968314308306,2538.9750831725723,2553.03286686124,2562.350396208059,2565.339282877563,2574.284291873593,2589.165142140675,2597.335792103428,2565.8375939389925,2554.198411962273,2559.393825492541,2561.436493556381,2550.536062797759,2538.051716645631,2545.568198378551,2543.0501256649204,2561.016921675374,2580.3455805336953,2614.381034067213,2647.2803292444582,2668.483861229933,2700.412049633514,2713.1672560566335,2736.354939510337,2768.7412739074557,2810.964488558311,2827.8220161154345,2855.869631093371,2868.5638481714104,2869.8673976267232,2864.3909941081047,2908.286960574243,2945.579189143532,2962.7703209668443,2953.748618713787,2976.8286530545065,2992.8600627032097,3003.3492983241226,3014.2218663939984,3004.646620501513,3003.738271484657,3014.534545744169,3042.5168714737133,3050.1672239958475,3065.7132954849367,3074.4145684317946,3097.9217999556918,3094.0171798815472,3099.779867137701,3098.271660826508,3119.0025008002594,3140.5480108436273,3175.4966169547074,3176.7496131374014,3180.335883807865,3176.7880266186053,3174.24655317669,3185.2685789527104,3202.2713947271927,3222.725050605436,3238.251635340379,3260.5452352073107,3270.4342170114605,3288.049148927818,3293.9262871775754,3323.3554717866427,3344.347984458475
395169,56,"Tulsa, OK",msa,OK,976.6539219942949,980.0256253306477,983.0511241522863,987.6615669488028,987.1506998849238,985.5120402293649,986.704601941674,992.4464348111778,993.1837354672274,993.9369754475724,993.3623750654313,995.2569450153766,996.1315876496078,997.1709901090742,998.3493686940492,999.8235767664747,1003.2204421269547,1003.3039181778803,1003.6561494466479,1000.9929085300851,1002.0619649775338,1000.0775172129955,997.4490466657065,998.7378600441369,999.6466360992007,1003.5162322905369,1004.7267526479727,1007.8492285631105,1010.7724763272412,1014.8651574885176,1016.0450886381177,1014.1121629909744,1013.5498962036753,1014.6786392716951,1021.2495015316978,1023.0221930189866,1027.1765474726924,1024.6930983536529,1025.8315637196176,1026.672909644757,1030.085970242089,1033.0668386922093,1035.6100333778868,1039.17625879147,1041.3754909074926,1044.4749350442896,1044.8991444129592,1047.5082134597992,1049.420139521463,1054.5646526990415,1057.6950545984819,1060.1479525753762,1060.6920162550516,1061.7807020370021,1064.5998874818902,1068.698325359347,1072.65533109685,1075.7836823888981,1078.5239875414675,1081.1544027737816,1083.3336963820302,1085.7688250921783,1093.1688962776198,1093.9324170623902,1098.8878795000642,1100.0196991391367,1109.1865212231248,1118.1447878166846,1129.9181803358586,1138.8982775301502,1147.0204177654507,1155.1031259972515,1167.0563650875088,1179.2081473866183,1188.5425874523494,1203.8346837648405,1217.992205854018,1234.2876965069609,1246.0852661998026,1259.9699102214283,1276.1590797240808,1288.0859209462822,1300.3516393306897,1312.4276945902488,1326.4958434261298,1335.5320599803833,1344.1865975127762,1353.3032652935203,1361.206319096988,1370.200209554412,1377.7560187296135,1385.1726638437697,1381.7011489633128,1385.1788699462475,1385.2061157674302,1392.1448547077343,1397.0067192344254,1406.0686188511943,1416.3361315680058,1423.2673686544365,1432.206088648289,1441.1292400241923,1447.583100087744,1451.1558931547481,1455.3235986641585,1463.0694950075278,1474.1749712707065,1481.652861926404,1485.2062395876603,1488.6045445940026,1491.5716003898644,1495.5106073935815,1498.4051412926076,1500.2135287688666,1505.2158453168797,1511.7487407026572,1522.3413881932802,1527.265047065297,1530.8844829878792,1533.4602266145798,1539.2749978314948
394619,57,"Fresno, CA",msa,CA,1229.432528188513,1233.110592383123,1235.3333527347122,1237.0296776661135,1238.0106177000066,1237.6105956964423,1244.4051578424148,1249.8637961043444,1258.3903544391317,1265.660827313564,1271.0521697558852,1274.8244422018313,1269.6322798692909,1274.6427865737492,1286.0903400003601,1294.0097703173708,1297.5280864481756,1299.1887030291516,1305.1263146682616,1310.2722283714234,1318.2730879125857,1321.5620885974338,1324.5298737919495,1326.4037866678595,1336.6371324946474,1340.5047817061784,1346.5525960716193,1355.1170643613289,1368.5955279374134,1382.041640693009,1384.0565601248952,1388.9830681735211,1393.5148185655817,1399.7345141720414,1407.8568244464461,1409.298984300914,1414.5552481913976,1417.511299243109,1427.1440334957233,1431.0884703339448,1435.3321214497862,1438.9065032801311,1444.563424854208,1454.161119480161,1455.5640370965225,1468.0230606384073,1474.761687115284,1496.2176682914578,1498.1297201365412,1513.1736884844656,1517.4919096873907,1525.7644270144617,1532.198801152586,1539.6022480662,1550.0039044324178,1555.8248669808327,1567.4596943032493,1570.1063192391277,1576.3162872647783,1574.1574654833528,1583.667592335535,1584.6324872340003,1595.8104906352564,1582.4043141884847,1590.9420381183868,1610.850510134884,1630.144366058929,1638.6100863742654,1651.190605573976,1674.4416131192345,1687.151915490853,1708.415367300908,1714.1045809684856,1735.5532427191026,1752.9606890060975,1797.4310061678973,1829.9849049000925,1848.3730877331602,1867.6273413024514,1901.3129959419032,1932.862803300779,1946.693014945252,1979.1162856439314,1992.6904633256781,2021.0224820432522,2012.769367087246,2040.6233754658779,2045.0344319447743,2061.5914767464815,2065.3997869600075,2071.252806166008,2071.1752756173005,2075.3926314506903,2087.5583306783005,2097.641989797797,2125.5875176150275,2140.1422264548983,2164.9028570033906,2163.569891718039,2168.917040016672,2165.9170256620478,2177.6131110370548,2188.5658045448304,2206.3243061481894,2211.8804843564667,2216.244597436561,2223.1681425492216,2237.2336708024804,2234.7835067545643,2244.0821750818673,2255.2942822779637,2266.559988854108,2279.2472655556335,2288.8271267303317,2296.5992434754353,2297.913368103584,2305.9480857825897,2313.3967918468675,2315.219411213193,2305.2441000317103,2311.4338418946168
395238,58,"Worcester, MA",msa,MA,,,1409.7999665208438,1398.05601426315,1396.3850684281554,1400.011444665513,1410.434498735234,1427.6155673050448,1426.137425161577,1411.0472714680482,1402.8680630016215,1418.56991547861,1452.1421636525888,1466.0900618678802,1443.260527536142,1439.71853290719,1443.3881074006085,1460.3169211364175,1480.1772192869385,1496.9174666734168,1503.7203813622416,1505.2949787006658,1503.481685510691,1507.2128744909078,1497.5198336248864,1500.3168579647095,1493.3344873336177,1510.602719672086,1536.338909620094,1540.2441290045053,1524.9232258686816,1506.5754825827692,1520.4700658330553,1546.3218023881036,1561.2987274989719,1568.232490859263,1550.536097909623,1541.6518447002675,1540.307315918397,1552.4487511422712,1563.5841911766881,1569.260253973962,1570.2148742251443,1590.0200856478575,1591.9092823052354,1598.8617097480883,1609.9328530501032,1613.7192220469408,1625.4591980576306,1623.5219841202788,1644.7731362092022,1641.367067343467,1633.6336542091128,1639.0812367173417,1657.7004987126613,1664.733753628099,1673.5118689154308,1675.0114965912785,1680.6565630933885,1695.0915712275525,1719.1963784184675,1748.952428692715,1756.4279535516287,1732.985171588093,1729.016720725492,1734.5383315733843,1736.8407498437423,1754.5942492248196,1751.2893544872331,1778.5087818389518,1770.6893591603148,1805.0603644249302,1818.379358634316,1832.9105989408615,1839.9919644786332,1848.6064860313072,1862.6214247067267,1864.945758025655,1900.8440288043014,1950.0153993776405,1992.5818382702714,2016.0466606691164,2025.0848070180436,1998.9069064291232,1991.0058630438652,1960.7274648338835,2011.6084880241867,2070.7991588372106,2134.8473363367184,2159.676753270059,2153.636635969493,2138.884087609336,2154.5854390272334,2152.180199046563,2208.9130270956225,2252.4497907932328,2287.4786462908232,2289.0264273763555,2272.6653587645137,2271.226758575419,2256.2261873580333,2269.7394324763222,2301.5448679918127,2317.515136679546,2333.4895820503493,2345.182054460828,2359.1506439277737,2381.2676249680617,2364.8501904597124,2414.182272692991,2435.385130754589,2440.48838505237,2451.976293995137,2464.2823469127948,2469.431172164176,2487.9305458053263,2492.3953278569556,2513.0921784122784,2504.1464523760305,2502.390721584981,2531.3988095238096
394938,59,"Omaha, NE",msa,NE,1074.83281647473,1077.646424384048,1083.7245109124544,1080.5154305917306,1086.6319824364562,1084.9007254215542,1091.6015840605012,1093.7306254362352,1093.352580360288,1094.10189228242,1102.0733363470988,1112.9212979463912,1118.9875265062788,1119.3304817296778,1117.0335386716051,1119.853617555013,1117.7202027307483,1122.763036596957,1125.434558524132,1130.9605676106275,1137.7018875413798,1140.4021739990312,1141.7791764314297,1141.9642869622767,1145.711613208444,1152.7715424599194,1159.445946728868,1166.1462790318642,1166.242199705775,1168.4974941436158,1170.5387341537798,1174.3007080441778,1175.923303772449,1176.8105092050519,1178.4431663403152,1180.755068289776,1180.9517057808116,1185.29027657453,1191.4221690330291,1198.1253503820305,1202.5900005751962,1204.1888935353172,1207.7037275886205,1212.4486744801507,1222.4733430741053,1229.6386045015395,1232.3059998174388,1235.5400544527229,1237.1107321075476,1242.5574296608158,1244.2927068711083,1245.0219032940404,1251.8400859073447,1258.7806689642075,1264.8061119198908,1268.7282646047431,1269.6417795428845,1274.1959941570904,1282.2284064914159,1289.8493781580914,1299.560065274261,1303.9218275163155,1307.1925949590345,1309.5830194974885,1314.4428626796894,1319.9027014404483,1331.0398713992015,1342.534094074067,1352.706877761376,1358.4259556020243,1365.477340028467,1380.7216235104233,1390.9625500971938,1402.5026565888265,1405.8846031212524,1413.433394803232,1422.1245039762136,1436.4440631155671,1446.679612020543,1457.5882481349909,1464.8250975558453,1477.220377526599,1487.0073978429373,1492.8913581563288,1500.2129007143494,1509.346403323171,1526.5984505269307,1540.6937127907845,1556.6846899347686,1561.1855356614585,1572.31422488808,1576.8267095534952,1595.065670728934,1602.4325222114505,1612.7048831182808,1616.020224079424,1630.2025285662355,1637.6953198244992,1651.018688505146,1658.597905304363,1668.603737689883,1677.2407419335227,1683.655302905106,1697.635372836679,1706.1401362662564,1712.3290222180667,1717.3686773348088,1733.4959916111525,1738.9891306932273,1749.3984693128764,1752.579816402807,1761.368404754629,1766.972963396505,1778.4587190484658,1789.0171813256463,1796.9227930665406,1802.8390560057198,1815.3196093538277,1827.7876659483095,1835.7277688038514,1846.344150120988
394415,60,"Bridgeport, CT",msa,CT,2054.8535665486374,2079.4081197606642,2090.9890480800113,2076.7435351060144,2065.0087297681334,2059.496038569018,2079.458788335378,2104.267452189716,2110.171917780389,2106.642893437549,2107.8031205178563,2113.270246922646,2127.8396198377086,2105.9113714971336,2109.5120984355467,2112.4523258791114,2128.091348085665,2133.2333553810763,2126.2669002607527,2122.2649770626763,2114.86744127017,2137.9918960445043,2146.4107121711063,2158.840722726679,2143.428957616085,2154.9921077892673,2162.3179847330734,2180.5816485223804,2195.511363488348,2190.044313518171,2196.72074937375,2199.683279252088,2203.6134727942626,2205.5439903976076,2197.938727943308,2221.4610989136895,2227.6348195833134,2259.9297311245355,2265.686368995165,2265.3411928730275,2256.801005686546,2275.685951007054,2292.833743461196,2288.6238230866043,2293.892078084788,2290.5835672743233,2312.0834011366856,2316.877291445539,2326.7550684797325,2305.82522124437,2310.6512154271218,2315.7754320504987,2326.361027293711,2328.014709383249,2326.8736818757498,2343.0335747875074,2352.6717721577024,2363.666938954824,2363.4526520663353,2359.926747862171,2367.1869070664247,2380.780031612642,2443.596461638866,2465.927473500338,2487.3995945452543,2535.7719774313005,2566.236217042157,2606.564932845809,2615.463525621492,2671.9101670196314,2690.8278182616245,2736.694318171693,2740.867572389562,2738.0143426193913,2753.9803657764596,2776.21481447791,2827.550878027115,2858.0321480900375,2896.189971949448,2909.029576430528,2931.4120141307467,2925.1968437023133,2963.017302027969,2983.676032647365,3028.350390663925,3049.2000177370223,3111.9897929969816,3161.534288203402,3202.576983723964,3193.9041572741817,3199.1900129746073,3187.431324754221,3204.1158699695843,3206.967968100891,3226.8766423298957,3234.2604534639386,3267.7369411473437,3293.12473131055,3303.4026342225043,3317.7443009848266,3308.1946122856493,3351.869633067023,3341.729843516299,3396.6990679594105,3415.206253847719,3483.617387478627,3491.3166704065998,3518.8010967814685,3478.202956309253,3493.7413693317344,3495.234889657207,3499.8031988844596,3521.1668056475933,3529.5199459340847,3571.7533050436155,3576.0750347091566,3592.9356799673187,3581.959131875148,3600.4141930342403,3613.1181672454104,3661.0251240694793
394653,61,"Greenville, SC",msa,SC,969.5207800474815,977.948920192235,979.7715412299908,987.7035181334307,992.1245486189265,1001.2242780103512,999.9712867547636,1004.9085553403033,1007.4351397677415,1009.9266436512967,1017.6279198989276,1020.443541277451,1027.6613057835714,1029.4921695234118,1034.4249793843355,1032.8491617025995,1036.0969586180581,1037.6654423614266,1047.7904823904955,1050.5430438238632,1054.3525517720327,1060.0418470944462,1065.0079373622195,1070.0804508387546,1070.1020090753764,1075.445242750395,1079.8896583471694,1086.5420586005546,1087.6726902416474,1089.0849544626137,1092.7853418656364,1096.4344697061958,1102.1937317957659,1106.6049464046234,1108.1255604584935,1115.7275856995425,1118.1711552648947,1122.1291249439262,1121.7285560218068,1133.497828960738,1139.2912477754794,1141.8688635839105,1141.3248545047745,1150.1795492116944,1157.150190598486,1163.10560598787,1167.3255098286788,1168.7113648778582,1175.6976290341756,1178.56490118407,1186.3392409561777,1184.4699162616682,1189.1907909503286,1196.390062286839,1203.3031781576924,1204.1700157910168,1205.2727534635017,1207.4782369913603,1212.4105749035318,1216.5424157900466,1219.6721605433074,1224.2618840220864,1235.2994265373093,1242.0399203893157,1244.213924962074,1243.4801025694017,1247.59049368127,1260.4896562953727,1271.215663833891,1282.4522563958062,1288.0109812810972,1298.700175541199,1304.4982316995263,1309.5964160500214,1315.5141513580475,1329.2382287546727,1349.2661532264074,1369.5278053767915,1383.325761184408,1389.9351648552283,1402.2619092434993,1415.9792759713903,1435.3022448879913,1444.6151208606207,1454.343006458228,1470.1591406070836,1484.8561613203308,1497.3014623579131,1503.402684227658,1515.874573818327,1532.7198372871615,1549.2211440528463,1560.0109790433648,1567.5832159442532,1560.7390845598852,1569.018700200764,1579.674647453173,1603.7145436426094,1613.3973103431642,1618.8408814427605,1619.8331890833585,1623.100040734182,1627.5866544541868,1639.7575513714412,1652.1934329456785,1656.4090964072172,1674.3141180311763,1681.3793392395185,1689.3452686379835,1684.2040943975062,1690.665564568719,1699.4510272611128,1713.5713720369174,1722.4664670747768,1729.2854040074699,1731.2623526292714,1734.4571545819551,1745.0806583387666,1750.91007010863,1759.3053968231347,1765.5661238360033
